cpu_percent,cpu_freq,cpu_temp,load_avg_1min,load_avg_5min,load_avg_15min,ram_total,ram_used,ram_percent,swap_total,swap_used,swap_percent,gpu_memory,gpu_temp,gpu_freq,gpu_busy,power_state,disk_read,disk_write,net_sent,net_recv,process_count,context_switches,timestamp
16.7,1500.0,55.65,0.646484375,0.80908203125,0.5458984375,8439283712,1441939456,21.0,209698816,0,0.0,8,56.0,500.007584,0.0,0,1269019136,943625728,3853791,296214589,224,2278008,2024-11-25 13:25:54
62.3,2400.0,55.65,0.646484375,0.80908203125,0.5458984375,8439283712,1458372608,21.2,209698816,0,0.0,8,57.1,910.007424,0.0,0,1269019136,943625728,3853791,296214631,224,2278202,2024-11-25 13:25:54
54.9,2400.0,57.3,0.646484375,0.80908203125,0.5458984375,8439283712,1516322816,21.8,209698816,0,0.0,8,57.6,910.010752,0.0,0,1269019136,943625728,3853791,296214715,224,2278362,2024-11-25 13:25:54
65.3,2400.0,58.95,0.646484375,0.80908203125,0.5458984375,8439283712,1539702784,22.1,209698816,0,0.0,8,59.8,910.010752,0.0,0,1269019136,943625728,3853791,296214757,224,2278491,2024-11-25 13:25:54
48.9,2400.0,58.4,0.646484375,0.80908203125,0.5458984375,8439283712,1548795904,22.2,209698816,0,0.0,8,58.2,910.007424,0.0,0,1269019136,943625728,3853791,296214757,224,2278596,2024-11-25 13:25:54
52.1,2400.0,57.85,0.646484375,0.80908203125,0.5458984375,8439283712,1555431424,22.3,209698816,0,0.0,8,59.3,910.007424,0.0,0,1269019136,943625728,3853791,296214757,224,2278769,2024-11-25 13:25:55
53.1,2400.0,58.95,0.646484375,0.80908203125,0.5458984375,8439283712,1591558144,22.7,209698816,0,0.0,8,59.3,910.007424,0.0,0,1269019136,943625728,3853791,296214757,224,2278866,2024-11-25 13:25:55
43.6,2400.0,58.4,0.646484375,0.80908203125,0.5458984375,8439283712,1596801024,22.8,209698816,0,0.0,8,58.7,910.007424,0.0,0,1269019136,943625728,3853791,296214883,226,2279083,2024-11-25 13:25:55
67.3,2400.0,57.3,0.646484375,0.80908203125,0.5458984375,8439283712,1644363776,23.3,209698816,0,0.0,8,59.3,910.014016,0.0,0,1269019136,943691264,3853791,296215009,226,2279349,2024-11-25 13:25:55
68.0,2400.0,58.95,0.646484375,0.80908203125,0.5458984375,8439283712,1674412032,23.7,209698816,0,0.0,8,59.3,910.010752,0.0,0,1269019136,943691264,3853791,296215009,226,2279453,2024-11-25 13:25:55
52.1,2400.0,59.5,0.646484375,0.80908203125,0.5458984375,8439283712,1685471232,23.8,209698816,0,0.0,8,59.8,910.010752,0.0,0,1269019136,943691264,3853791,296215009,226,2279563,2024-11-25 13:25:55
52.1,2400.0,60.6,0.646484375,0.80908203125,0.5458984375,8439283712,1692762112,23.9,209698816,0,0.0,8,60.9,910.007424,0.0,0,1269019136,943691264,3853791,296215009,226,2279716,2024-11-25 13:25:55
51.1,2400.0,60.05,0.646484375,0.80908203125,0.5458984375,8439283712,1703821312,24.1,209698816,0,0.0,8,60.4,910.010752,0.0,0,1269019136,943691264,3853791,296215009,226,2280015,2024-11-25 13:25:55
30.9,2400.0,58.95,0.646484375,0.80908203125,0.5458984375,8439283712,1728741376,24.3,209698816,0,0.0,8,59.3,910.010752,0.0,0,1269019136,943691264,3853915,296215167,226,2280244,2024-11-25 13:25:56
0.0,2400.0,58.4,0.646484375,0.80908203125,0.5458984375,8439283712,1729478656,24.4,209698816,0,0.0,8,58.7,910.010752,0.0,0,1269019136,943691264,3853915,296215209,226,2280382,2024-11-25 13:25:56
0.0,2400.0,58.95,0.646484375,0.80908203125,0.5458984375,8439283712,1729478656,24.4,209698816,0,0.0,8,59.3,910.010752,0.0,0,1269019136,943691264,3853915,296215293,226,2280544,2024-11-25 13:25:56
2.1,2400.0,58.95,0.646484375,0.80908203125,0.5458984375,8439283712,1729724416,24.4,209698816,0,0.0,8,58.2,910.014016,0.0,0,1269019136,943691264,3853915,296215293,226,2280696,2024-11-25 13:25:56
4.3,2400.0,58.4,0.646484375,0.80908203125,0.5458984375,8439283712,1730953216,24.4,209698816,0,0.0,8,57.1,910.007424,0.0,0,1269019136,943691264,3853915,296215335,226,2280849,2024-11-25 13:25:56
20.8,2400.0,58.95,0.6748046875,0.8125,0.54833984375,8439283712,1733656576,24.4,209698816,0,0.0,8,59.3,910.010752,0.0,0,1269019136,943691264,3854225,296215742,226,2281113,2024-11-25 13:25:56
13.0,2400.0,58.95,0.6748046875,0.8125,0.54833984375,8439283712,1733885952,24.4,209698816,0,0.0,8,59.3,910.014016,0.0,0,1269019136,943691264,3860407,296220865,226,2281384,2024-11-25 13:25:56
26.5,2400.0,58.95,0.6748046875,0.8125,0.54833984375,8439283712,1733885952,24.4,209698816,0,0.0,8,59.3,910.010752,0.0,0,1269019136,943691264,3860473,296220949,226,2281557,2024-11-25 13:25:56
25.0,2400.0,58.95,0.6748046875,0.8125,0.54833984375,8439283712,1587789824,22.7,209698816,0,0.0,8,59.3,910.014016,0.0,0,1269019136,943691264,3860605,296221085,224,2281810,2024-11-25 13:25:57
27.1,2400.0,58.95,0.6748046875,0.8125,0.54833984375,8439283712,1588035584,22.7,209698816,0,0.0,8,59.8,910.007424,0.0,0,1269019136,943691264,3860605,296221211,224,2281984,2024-11-25 13:25:57
