cpu_percent,cpu_freq,cpu_temp,load_avg_1min,load_avg_5min,load_avg_15min,ram_total,ram_used,ram_percent,swap_total,swap_used,swap_percent,gpu_memory,gpu_temp,gpu_freq,gpu_busy,power_state,disk_read,disk_write,net_sent,net_recv,process_count,context_switches,timestamp
31.1,2400.0,62.25,0.54833984375,0.2421875,0.4560546875,8439283712,2247475200,32.3,209698816,0,0.0,8,62.0,910.007424,0.0,0,2158526976,1430136320,5757293,327475273,240,7140779,2024-11-25 13:51:12
2.4,2400.0,62.25,0.54833984375,0.2421875,0.4560546875,8439283712,2248196096,32.3,209698816,0,0.0,8,62.6,910.014016,0.0,0,2158526976,1430136320,5757293,327475357,240,7141146,2024-11-25 13:51:12
0.0,2400.0,61.7,0.54833984375,0.2421875,0.4560546875,8439283712,2248933376,32.3,209698816,0,0.0,8,62.0,910.007424,0.0,0,2158526976,1430136320,5757293,327475441,240,7141564,2024-11-25 13:51:12
4.9,2400.0,60.05,0.54833984375,0.2421875,0.4560546875,8439283712,2248933376,32.3,209698816,0,0.0,8,62.0,910.010752,0.0,0,2158526976,1430136320,5757293,327475567,240,7141944,2024-11-25 13:51:12
0.0,2400.0,61.15,0.54833984375,0.2421875,0.4560546875,8439283712,2248933376,32.3,209698816,0,0.0,8,60.9,910.010752,0.0,0,2158526976,1430136320,5757293,327475693,240,7142247,2024-11-25 13:51:12
2.5,2400.0,60.6,0.54833984375,0.2421875,0.4560546875,8439283712,2248933376,32.3,209698816,0,0.0,8,62.0,910.010752,0.0,0,2158526976,1430136320,5757293,327475777,240,7142635,2024-11-25 13:51:12
2.4,2400.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,62.0,910.007424,0.0,0,2158526976,1430136320,5757359,327476901,240,7142962,2024-11-25 13:51:12
4.9,2400.0,61.15,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,61.5,910.014016,0.0,0,2158526976,1430136320,5757359,327476985,240,7143271,2024-11-25 13:51:12
0.0,2400.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,61.5,910.007424,0.0,0,2158526976,1430136320,5757359,327477153,240,7143625,2024-11-25 13:51:12
0.0,2400.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,62.0,910.014016,0.0,0,2158526976,1430136320,5757359,327477237,240,7143911,2024-11-25 13:51:13
0.0,2400.0,60.6,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,60.9,910.007424,0.0,0,2158526976,1430136320,5757359,327477237,240,7144164,2024-11-25 13:51:13
2.4,2400.0,61.15,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,61.5,910.010752,0.0,0,2158526976,1430136320,5757359,327477321,240,7144449,2024-11-25 13:51:13
2.5,2400.0,61.15,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,60.9,910.007424,0.0,0,2158526976,1430136320,5757359,327477447,240,7144776,2024-11-25 13:51:13
0.0,2400.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,61.5,910.010752,0.0,0,2158526976,1430136320,5757359,327477615,240,7145109,2024-11-25 13:51:13
0.0,2400.0,61.15,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,60.9,910.007424,0.0,0,2158526976,1430136320,5757359,327477615,240,7145363,2024-11-25 13:51:13
0.0,2400.0,60.6,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,60.9,910.010752,0.0,0,2158526976,1430136320,5757359,327477741,240,7145701,2024-11-25 13:51:13
4.8,2400.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,60.4,910.010752,0.0,0,2158526976,1430136320,5757359,327477783,240,7145993,2024-11-25 13:51:13
0.0,2400.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2249179136,32.3,209698816,0,0.0,8,61.5,910.010752,0.0,0,2158526976,1430136320,5757359,327477951,240,7146435,2024-11-25 13:51:13
0.0,2400.0,61.15,0.50439453125,0.23779296875,0.453125,8439283712,2249424896,32.3,209698816,0,0.0,8,60.9,910.007424,0.0,0,2158526976,1430136320,5757359,327477951,240,7146737,2024-11-25 13:51:13
2.4,2400.0,60.6,0.50439453125,0.23779296875,0.453125,8439283712,2249670656,32.4,209698816,0,0.0,8,60.9,910.010752,0.0,0,2158526976,1430136320,5757359,327478161,240,7147064,2024-11-25 13:51:14
2.5,2400.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2250145792,32.4,209698816,0,0.0,8,62.0,910.007424,0.0,0,2158526976,1430136320,5757359,327478245,240,7147374,2024-11-25 13:51:14
2.4,2400.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2250145792,32.4,209698816,0,0.0,8,62.0,910.010752,0.0,0,2158526976,1430136320,5757359,327478371,240,7147724,2024-11-25 13:51:14
0.0,2400.0,61.15,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,60.9,910.007424,0.0,0,2158526976,1430136320,5757359,327478371,240,7147993,2024-11-25 13:51:14
2.4,2400.0,60.6,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,60.9,910.010752,0.0,0,2158526976,1430136320,5757359,327478455,240,7148290,2024-11-25 13:51:14
0.0,2400.0,61.15,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,61.5,910.010752,0.0,0,2158526976,1430136320,5757359,327478581,240,7148639,2024-11-25 13:51:14
2.4,1800.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,60.9,636.675264,0.0,0,2158526976,1430136320,5757359,327478623,240,7148947,2024-11-25 13:51:14
2.5,1500.0,61.7,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,61.5,500.004288,0.0,0,2158526976,1430136320,5757359,327478749,240,7149260,2024-11-25 13:51:14
0.0,1500.0,61.15,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430136320,5757359,327478749,240,7149504,2024-11-25 13:51:14
4.8,1500.0,60.6,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,59.8,500.004288,0.0,0,2158526976,1430136320,5757359,327478749,240,7149770,2024-11-25 13:51:15
0.0,1500.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,60.9,500.007584,0.0,0,2158526976,1430136320,5757359,327478791,240,7150039,2024-11-25 13:51:15
0.0,1500.0,60.6,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430136320,5757359,327478833,240,7150327,2024-11-25 13:51:15
4.9,1500.0,58.95,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430136320,5757359,327478959,240,7150627,2024-11-25 13:51:15
4.9,1500.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2250391552,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430136320,5757359,327479001,240,7150901,2024-11-25 13:51:15
4.8,1500.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430271488,5757359,327479043,240,7151193,2024-11-25 13:51:15
2.5,1500.0,60.6,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,60.9,500.007584,0.0,0,2158526976,1430271488,5757359,327479127,240,7151480,2024-11-25 13:51:15
4.8,1500.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430271488,5757359,327479211,240,7151794,2024-11-25 13:51:15
2.5,1500.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327479295,240,7152098,2024-11-25 13:51:15
4.9,1500.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,58.7,500.007584,0.0,0,2158526976,1430271488,5757359,327479379,240,7152386,2024-11-25 13:51:15
2.4,1500.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430271488,5757359,327479421,240,7152671,2024-11-25 13:51:16
2.5,1500.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327479505,240,7152976,2024-11-25 13:51:16
0.0,1500.0,60.6,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,60.9,500.007584,0.0,0,2158526976,1430271488,5757359,327479505,240,7153238,2024-11-25 13:51:16
0.0,1500.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327479547,240,7153508,2024-11-25 13:51:16
2.5,1500.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327479631,240,7153814,2024-11-25 13:51:16
0.0,1500.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430271488,5757359,327479715,240,7154108,2024-11-25 13:51:16
2.5,1500.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327479841,240,7154414,2024-11-25 13:51:16
2.5,1500.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430271488,5757359,327480093,240,7154732,2024-11-25 13:51:16
2.4,1500.0,58.95,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327480093,240,7154977,2024-11-25 13:51:16
0.0,1500.0,58.95,0.50439453125,0.23779296875,0.453125,8439283712,2250375168,32.4,209698816,0,0.0,8,59.3,500.007584,0.0,0,2158526976,1430271488,5757359,327480261,240,7155308,2024-11-25 13:51:16
7.3,1500.0,58.95,0.50439453125,0.23779296875,0.453125,8439283712,2253930496,32.4,209698816,0,0.0,8,58.7,591.11936,0.0,0,2158526976,1430271488,5757359,327480345,240,7155673,2024-11-25 13:51:17
2.5,1700.0,58.4,0.50439453125,0.23779296875,0.453125,8439283712,2253930496,32.4,209698816,0,0.0,8,58.7,500.004288,0.0,0,2158526976,1430271488,5757359,327480429,240,7155986,2024-11-25 13:51:17
4.9,1500.0,58.4,0.50439453125,0.23779296875,0.453125,8439283712,2253930496,32.4,209698816,0,0.0,8,59.8,500.004288,0.0,0,2158526976,1430271488,5757359,327480513,240,7156313,2024-11-25 13:51:17
0.0,1500.0,58.95,0.50439453125,0.23779296875,0.453125,8439283712,2253930496,32.4,209698816,0,0.0,8,59.3,500.007584,0.0,0,2158526976,1430271488,5757359,327480597,240,7156636,2024-11-25 13:51:17
2.5,1500.0,60.05,0.50439453125,0.23779296875,0.453125,8439283712,2253930496,32.4,209698816,0,0.0,8,59.3,545.560192,0.0,0,2158526976,1430271488,5757359,327480765,240,7157012,2024-11-25 13:51:17
0.0,1600.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2253930496,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327480807,240,7157310,2024-11-25 13:51:17
0.0,1500.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2253930496,32.4,209698816,0,0.0,8,58.7,500.007584,0.0,0,2158526976,1430271488,5757359,327480891,240,7157587,2024-11-25 13:51:17
2.5,1500.0,59.5,0.50439453125,0.23779296875,0.453125,8439283712,2253930496,32.4,209698816,0,0.0,8,59.3,500.007584,0.0,0,2158526976,1430271488,5757359,327480975,240,7157892,2024-11-25 13:51:17
2.5,1500.0,58.95,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430271488,5757359,327481017,240,7158170,2024-11-25 13:51:17
2.4,1500.0,60.05,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,60.4,500.007584,0.0,0,2158526976,1430271488,5757359,327481227,240,7158475,2024-11-25 13:51:17
7.1,1500.0,58.95,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,59.3,500.007584,0.0,0,2158526976,1430271488,5757359,327481395,240,7158794,2024-11-25 13:51:18
0.0,1500.0,58.95,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327481479,240,7159092,2024-11-25 13:51:18
2.4,1500.0,58.4,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,59.3,500.007584,0.0,0,2158526976,1430271488,5757359,327481605,240,7159417,2024-11-25 13:51:18
2.5,1500.0,59.5,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,59.3,500.007584,0.0,0,2158526976,1430271488,5757359,327481899,240,7159707,2024-11-25 13:51:18
0.0,1500.0,58.4,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,59.8,500.007584,0.0,0,2158526976,1430271488,5757359,327481899,240,7159981,2024-11-25 13:51:18
2.4,1500.0,58.95,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,59.3,500.007584,0.0,0,2158526976,1430271488,5757359,327481941,240,7160242,2024-11-25 13:51:18
0.0,1500.0,57.85,0.54443359375,0.25048828125,0.45654296875,8439283712,2254028800,32.4,209698816,0,0.0,8,59.8,500.004288,0.0,0,2158526976,1430271488,5757359,327482025,240,7160551,2024-11-25 13:51:18
