cpu_percent,cpu_freq,cpu_temp,load_avg_1min,load_avg_5min,load_avg_15min,ram_total,ram_used,ram_percent,swap_total,swap_used,swap_percent,gpu_memory,gpu_temp,gpu_freq,gpu_busy,power_state,disk_read,disk_write,net_sent,net_recv,process_count,context_switches,timestamp
26.2,1600.0,57.3,0.45166015625,0.25,0.451171875,8439283712,2264006656,32.5,209698816,0,0.0,8,59.3,910.007424,0.0,0,2158526976,1431193088,5758144,327505093,241,7232443,2024-11-25 13:51:42
61.5,2400.0,59.5,0.45166015625,0.25,0.451171875,8439283712,2281684992,32.7,209698816,0,0.0,8,58.7,910.010752,0.0,0,2158526976,1431193088,5758144,327505219,241,7232787,2024-11-25 13:51:42
72.5,2400.0,60.05,0.45166015625,0.25,0.451171875,8439283712,2334769152,33.3,209698816,0,0.0,8,60.4,910.007424,0.0,0,2158526976,1431193088,5758144,327505429,241,7233105,2024-11-25 13:51:42
55.0,2400.0,60.6,0.45166015625,0.25,0.451171875,8439283712,2351120384,33.5,209698816,0,0.0,8,60.9,910.010752,0.0,0,2158526976,1431193088,5758144,327505513,241,7233402,2024-11-25 13:51:42
52.6,2400.0,59.5,0.45166015625,0.25,0.451171875,8439283712,2358722560,33.6,209698816,0,0.0,8,59.8,910.007424,0.0,0,2158526976,1431229952,5758144,327505597,241,7233710,2024-11-25 13:51:42
52.5,2400.0,60.05,0.45166015625,0.25,0.451171875,8439283712,2363637760,33.7,209698816,0,0.0,8,60.9,910.010752,0.0,0,2158526976,1431229952,5758144,327505723,241,7234074,2024-11-25 13:51:42
51.2,2400.0,60.6,0.57568359375,0.279296875,0.4599609375,8439283712,2373222400,33.8,209698816,0,0.0,8,60.9,910.007424,0.0,0,2158526976,1431229952,5758144,327505807,241,7234384,2024-11-25 13:51:42
50.0,2400.0,60.6,0.57568359375,0.279296875,0.4599609375,8439283712,2397700096,34.1,209698816,0,0.0,8,60.9,910.010752,0.0,0,2158526976,1431229952,5758144,327505849,243,7234687,2024-11-25 13:51:42
70.7,2400.0,60.6,0.57568359375,0.279296875,0.4599609375,8439283712,2413920256,34.3,209698816,0,0.0,8,62.0,910.007424,0.0,0,2158526976,1431229952,5758144,327505975,243,7235031,2024-11-25 13:51:43
56.4,2400.0,60.05,0.57568359375,0.279296875,0.4599609375,8439283712,2464563200,34.9,209698816,0,0.0,8,61.5,910.010752,0.0,0,2158526976,1431229952,5758144,327506017,243,7235279,2024-11-25 13:51:43
70.7,2400.0,61.7,0.57568359375,0.279296875,0.4599609375,8439283712,2484305920,35.1,209698816,0,0.0,8,62.0,910.007424,0.0,0,2158526976,1431229952,5758144,327506143,243,7235579,2024-11-25 13:51:43
52.5,2400.0,62.25,0.57568359375,0.279296875,0.4599609375,8439283712,2493874176,35.2,209698816,0,0.0,8,62.6,910.010752,0.0,0,2158526976,1431229952,5758144,327506269,243,7235884,2024-11-25 13:51:43
51.3,2400.0,63.35,0.57568359375,0.279296875,0.4599609375,8439283712,2503458816,35.3,209698816,0,0.0,8,63.7,910.007424,0.0,0,2158526976,1431229952,5758144,327506269,243,7236140,2024-11-25 13:51:43
