cpu_percent,cpu_freq,cpu_temp,load_avg_1min,load_avg_5min,load_avg_15min,ram_total,ram_used,ram_percent,swap_total,swap_used,swap_percent,gpu_memory,gpu_temp,gpu_freq,gpu_busy,power_state,disk_read,disk_write,net_sent,net_recv,process_count,context_switches,timestamp
39.3,2400.0,65.55,1.3427734375,0.47314453125,0.52001953125,8439283712,2264514560,32.8,209698816,0,0.0,8,66.4,910.014016,0.0,0,2158625280,1432417792,5767271,327595830,243,8622703,2024-11-25 13:52:05
51.2,2400.0,66.65,1.3427734375,0.47314453125,0.52001953125,8439283712,2266120192,32.8,209698816,0,0.0,8,66.4,910.014016,0.0,0,2158625280,1432417792,5767493,327596124,242,8623478,2024-11-25 13:52:05
10.5,2400.0,64.45,1.3427734375,0.47314453125,0.52001953125,8439283712,2263040000,32.8,209698816,0,0.0,8,64.2,910.014016,0.0,0,2158625280,1432417792,5770839,327600462,242,8624013,2024-11-25 13:52:05
0.0,2400.0,64.45,1.3427734375,0.47314453125,0.52001953125,8439283712,2263040000,32.8,209698816,0,0.0,8,64.8,910.010752,0.0,0,2158625280,1432417792,5770839,327600546,242,8624308,2024-11-25 13:52:05
2.5,2400.0,65.0,1.3427734375,0.47314453125,0.52001953125,8439283712,2266234880,32.8,209698816,0,0.0,8,64.2,910.007424,0.0,0,2158625280,1432483328,5770971,327605194,245,8624825,2024-11-25 13:52:05
20.0,2400.0,65.0,1.3427734375,0.47314453125,0.52001953125,8439283712,2270871552,32.9,209698816,0,0.0,8,64.8,910.007424,0.0,0,2158625280,1432483328,5772758,327609577,245,8625277,2024-11-25 13:52:05
2.5,2400.0,63.35,1.3427734375,0.47314453125,0.52001953125,8439283712,2271576064,32.9,209698816,0,0.0,8,64.8,910.007424,0.0,0,2158780928,1432487424,5775348,327621750,245,8626129,2024-11-25 13:52:05
17.5,2400.0,65.0,1.3427734375,0.47314453125,0.52001953125,8439283712,2272346112,32.9,209698816,0,0.0,8,65.3,910.010752,0.0,0,2158780928,1432487424,5777135,327626215,245,8626628,2024-11-25 13:52:05
10.0,2400.0,64.45,1.3427734375,0.47314453125,0.52001953125,8439283712,2270969856,32.9,209698816,0,0.0,8,64.8,910.014016,0.0,0,2158780928,1432491520,5779101,327633141,245,8627289,2024-11-25 13:52:05
7.7,2400.0,63.9,1.3427734375,0.47314453125,0.52001953125,8439283712,2273492992,32.9,209698816,0,0.0,8,64.2,910.010752,0.0,0,2158780928,1432491520,5780677,327635757,242,8627890,2024-11-25 13:52:05
19.5,2400.0,65.0,1.3427734375,0.47314453125,0.52001953125,8439283712,2270117888,32.8,209698816,0,0.0,8,65.9,910.010752,0.0,0,2158780928,1432491520,5782572,327640394,245,8628448,2024-11-25 13:52:06
5.1,2400.0,65.0,1.3427734375,0.47314453125,0.52001953125,8439283712,2265268224,32.8,209698816,0,0.0,8,64.8,910.014016,0.0,0,2158780928,1432495616,5783543,327643200,242,8629050,2024-11-25 13:52:06
0.0,2400.0,62.25,1.3427734375,0.47314453125,0.52001953125,8439283712,2266955776,32.8,209698816,0,0.0,8,62.6,910.007424,0.0,0,2158780928,1432495616,5783543,327643326,242,8629422,2024-11-25 13:52:06
2.5,2400.0,62.8,1.3427734375,0.47314453125,0.52001953125,8439283712,2266955776,32.8,209698816,0,0.0,8,63.1,910.010752,0.0,0,2158780928,1432495616,5783543,327643452,242,8629750,2024-11-25 13:52:06
2.4,2400.0,63.9,1.3427734375,0.47314453125,0.52001953125,8439283712,2267447296,32.8,209698816,0,0.0,8,64.8,910.014016,0.0,0,2158780928,1432495616,5783543,327643578,242,8630083,2024-11-25 13:52:06
0.0,2400.0,64.45,1.3427734375,0.47314453125,0.52001953125,8439283712,2267447296,32.8,209698816,0,0.0,8,65.3,910.010752,0.0,0,2158780928,1432495616,5783543,327643746,242,8630414,2024-11-25 13:52:06
2.5,2400.0,64.45,1.3427734375,0.47314453125,0.52001953125,8439283712,2267447296,32.8,209698816,0,0.0,8,63.1,910.014016,0.0,0,2158780928,1432495616,5783543,327643830,242,8630729,2024-11-25 13:52:06
2.4,2400.0,63.9,1.3427734375,0.47314453125,0.52001953125,8439283712,2268053504,32.8,209698816,0,0.0,8,64.2,910.010752,0.0,0,2158780928,1432495616,5783543,327644040,242,8631116,2024-11-25 13:52:06
0.0,2400.0,63.35,1.3427734375,0.47314453125,0.52001953125,8439283712,2267709440,32.8,209698816,0,0.0,8,64.8,910.007424,0.0,0,2158780928,1433269760,5783543,327644124,242,8631538,2024-11-25 13:52:06
0.0,2400.0,63.9,1.3427734375,0.47314453125,0.52001953125,8439283712,2267709440,32.8,209698816,0,0.0,8,64.2,910.007424,0.0,0,2158780928,1433269760,5783543,327644208,242,8631837,2024-11-25 13:52:06
7.1,2400.0,63.9,1.3427734375,0.47314453125,0.52001953125,8439283712,2269921280,32.8,209698816,0,0.0,8,63.7,910.007424,0.0,0,2158780928,1433269760,5783543,327644418,242,8632185,2024-11-25 13:52:07
0.0,2400.0,63.9,1.3427734375,0.47314453125,0.52001953125,8439283712,2269315072,32.8,209698816,0,0.0,8,64.2,910.010752,0.0,0,2158780928,1433269760,5783543,327644460,241,8632473,2024-11-25 13:52:07
2.4,2400.0,63.9,1.3427734375,0.47314453125,0.52001953125,8439283712,2268938240,32.8,209698816,0,0.0,8,64.2,910.010752,0.0,0,2158780928,1433269760,5783543,327644586,241,8632842,2024-11-25 13:52:07
2.4,2400.0,64.45,1.3427734375,0.47314453125,0.52001953125,8439283712,2268938240,32.8,209698816,0,0.0,8,64.2,910.007424,0.0,0,2158780928,1433269760,5783543,327644754,241,8633163,2024-11-25 13:52:07
0.0,2400.0,64.45,1.3427734375,0.47314453125,0.52001953125,8439283712,2268938240,32.8,209698816,0,0.0,8,64.8,910.014016,0.0,0,2158780928,1433269760,5783543,327644922,241,8633526,2024-11-25 13:52:07
2.4,2400.0,62.8,1.3427734375,0.47314453125,0.52001953125,8439283712,2268938240,32.8,209698816,0,0.0,8,63.1,910.007424,0.0,0,2158780928,1433269760,5783543,327645006,241,8633814,2024-11-25 13:52:07
2.4,2400.0,63.9,1.3427734375,0.47314453125,0.52001953125,8439283712,2268282880,32.8,209698816,0,0.0,8,64.2,910.010752,0.0,0,2158780928,1433269760,5783543,327645090,241,8634134,2024-11-25 13:52:07
0.0,2400.0,63.35,1.3427734375,0.47314453125,0.52001953125,8439283712,2268889088,32.8,209698816,0,0.0,8,64.2,910.010752,0.0,0,2158780928,1433269760,5783543,327645258,241,8634489,2024-11-25 13:52:07
2.4,2400.0,62.8,1.3955078125,0.49853515625,0.5283203125,8439283712,2268889088,32.8,209698816,0,0.0,8,64.2,910.007424,0.0,0,2158780928,1433269760,5783543,327645300,241,8634933,2024-11-25 13:52:07
