cpu_percent,cpu_freq,cpu_temp,load_avg_1min,load_avg_5min,load_avg_15min,ram_total,ram_used,ram_percent,swap_total,swap_used,swap_percent,gpu_memory,gpu_temp,gpu_freq,gpu_busy,power_state,disk_read,disk_write,net_sent,net_recv,process_count,context_switches,timestamp
33.4,2400.0,60.6,0.73876953125,0.84130859375,0.5478515625,8439283712,1439596544,20.9,209698816,0,0.0,8,60.9,910.010752,0.0,0,1269019136,942253568,3853443,296201368,223,2241858,2024-11-25 13:25:24
4.2,2400.0,58.95,0.73876953125,0.84130859375,0.5478515625,8439283712,1441054720,21.0,209698816,0,0.0,8,60.4,910.010752,0.0,0,1269019136,942253568,3853443,296201494,223,2242236,2024-11-25 13:25:24
2.1,2400.0,61.7,0.73876953125,0.84130859375,0.5478515625,8439283712,1441300480,21.0,209698816,0,0.0,8,60.9,910.010752,0.0,0,1269019136,942253568,3853443,296201578,223,2242588,2024-11-25 13:25:24
2.1,2400.0,59.5,0.73876953125,0.84130859375,0.5478515625,8439283712,1441300480,21.0,209698816,0,0.0,8,60.4,910.010752,0.0,0,1269019136,942253568,3853443,296201620,223,2242885,2024-11-25 13:25:24
2.1,2400.0,60.05,0.73876953125,0.84130859375,0.5478515625,8439283712,1441792000,21.0,209698816,0,0.0,8,60.4,910.007424,0.0,0,1269019136,942921216,3853443,296201620,223,2243256,2024-11-25 13:25:24
6.1,2400.0,59.5,0.73876953125,0.84130859375,0.5478515625,8439283712,1441792000,21.0,209698816,0,0.0,8,59.8,910.007424,0.0,0,1269019136,942921216,3853443,296201704,223,2243597,2024-11-25 13:25:24
2.1,2400.0,60.05,0.73876953125,0.84130859375,0.5478515625,8439283712,1442054144,21.0,209698816,0,0.0,8,60.4,910.007424,0.0,0,1269019136,942921216,3853443,296201872,223,2243877,2024-11-25 13:25:25
0.0,2400.0,60.05,0.73876953125,0.84130859375,0.5478515625,8439283712,1442054144,21.0,209698816,0,0.0,8,60.4,910.010752,0.0,0,1269019136,942921216,3853443,296201914,223,2244058,2024-11-25 13:25:25
4.1,2400.0,59.5,0.73876953125,0.84130859375,0.5478515625,8439283712,1442054144,21.0,209698816,0,0.0,8,60.4,910.010752,0.0,0,1269019136,942921216,3853443,296201956,223,2244234,2024-11-25 13:25:25
0.0,2400.0,58.4,0.73876953125,0.84130859375,0.5478515625,8439283712,1442299904,21.0,209698816,0,0.0,8,58.7,910.007424,0.0,0,1269019136,942921216,3853443,296201956,223,2244353,2024-11-25 13:25:25
