cpu_percent,cpu_freq,cpu_temp,load_avg_1min,load_avg_5min,load_avg_15min,ram_total,ram_used,ram_percent,swap_total,swap_used,swap_percent,gpu_memory,gpu_temp,gpu_freq,gpu_busy,power_state,disk_read,disk_write,net_sent,net_recv,process_count,context_switches,timestamp
14.9,2400.0,60.6,1.5009765625,0.97119140625,0.54833984375,8439283712,1434353664,20.8,209698816,0,0.0,8,59.3,910.007424,0.0,0,1268888064,936907776,3808429,296086994,222,2073364,2024-11-25 13:23:31
0.0,2400.0,60.05,1.5009765625,0.97119140625,0.54833984375,8439283712,1436106752,20.8,209698816,0,0.0,8,59.8,910.010752,0.0,0,1268888064,936907776,3808429,296086994,222,2073662,2024-11-25 13:23:31
0.0,2400.0,60.05,1.5009765625,0.97119140625,0.54833984375,8439283712,1436106752,20.8,209698816,0,0.0,8,59.8,910.007424,0.0,0,1268888064,936907776,3808429,296087036,222,2073816,2024-11-25 13:23:32
2.1,2400.0,59.5,1.5009765625,0.97119140625,0.54833984375,8439283712,1436598272,20.8,209698816,0,0.0,8,59.8,910.007424,0.0,0,1268888064,936907776,3808429,296087036,222,2073912,2024-11-25 13:23:32
2.1,2400.0,58.95,1.5009765625,0.97119140625,0.54833984375,8439283712,1436598272,20.8,209698816,0,0.0,8,59.3,910.010752,0.0,0,1268888064,936907776,3808429,296087036,222,2074035,2024-11-25 13:23:32
0.0,2400.0,60.05,1.5009765625,0.97119140625,0.54833984375,8439283712,1436598272,20.8,209698816,0,0.0,8,60.4,910.010752,0.0,0,1268888064,936907776,3808429,296087078,222,2074156,2024-11-25 13:23:32
0.0,2400.0,59.5,1.5009765625,0.97119140625,0.54833984375,8439283712,1436598272,20.8,209698816,0,0.0,8,59.8,910.014016,0.0,0,1268888064,936907776,3808429,296087078,222,2074258,2024-11-25 13:23:32
2.1,2400.0,58.95,1.5009765625,0.97119140625,0.54833984375,8439283712,1436598272,20.8,209698816,0,0.0,8,59.3,910.010752,0.0,0,1268888064,936907776,3808429,296087078,222,2074357,2024-11-25 13:23:32
0.0,2400.0,60.05,1.5009765625,0.97119140625,0.54833984375,8439283712,1436598272,20.8,209698816,0,0.0,8,59.8,910.007424,0.0,0,1268888064,936907776,3808471,296087246,222,2074546,2024-11-25 13:23:32
0.0,2400.0,60.05,1.5009765625,0.97119140625,0.54833984375,8439283712,1436598272,20.8,209698816,0,0.0,8,60.4,910.007424,0.0,0,1268888064,936907776,3808471,296087288,222,2074698,2024-11-25 13:23:32
